country,site_number,site_code,site_type,data_collection_date,Day,Month,Year,pre_post_campaign,sampling_loc,sampling_loc_name,transect_id,inside_or_outside_NTZ,Latitud_decimal_degree,Longitud_decimal_degree,Reef_zone,Water_depth_m,percent_live_coral_cover,percent_soft_coral_cover,percent_algae_cover,percent_other_biota_cover,percent_available_substrate_cover,percent_mobile_substrate_cover,percent_BLK,information_source
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCAY2R0316,inside,9.39379,126.04318,,,33,4,61,0,0,1,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/11,1,1,2011,pre,,Ayoke Marine Protected Area,SCAY2R0411,inside,9.39379,126.04318,,,57,1,35,3,0,5,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/13,1,1,2013,pre,,Ayoke Marine Protected Area,SCAY2R0913,inside,9.39379,126.04318,,,47,1,38,0,2,12,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCAY2R1114,inside,9.39379,126.04318,,,27,2,65,1,0,6,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/12,1,1,2012,pre,,Ayoke Marine Protected Area,SCAY3R0312,inside,9.406205,126.015959,,,76,0,12,1,3,8,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCAY3R0316,inside,9.406205,126.015959,,,32,3,44,1,0,18,3,
Philippines,Phi_22,CANTILA,Prototype,1/1/11,1,1,2011,pre,,Ayoke Marine Protected Area,SCAY3R0411,inside,9.406205,126.015959,,,49,0,45,2,0,4,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/13,1,1,2013,pre,,Ayoke Marine Protected Area,SCAY3R0913,inside,9.406205,126.015959,,,47,0,36,0,2,14,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCAY3R1114,inside,9.406205,126.015959,,,25,5,59,1,0,10,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/12,1,1,2012,pre,,Ayoke Marine Protected Area,SCAY4F0312,outside,9.39379,126.04318,,,56,0,35,2,1,5,2,
Philippines,Phi_22,CANTILA,Prototype,1/1/11,1,1,2011,pre,,Ayoke Marine Protected Area,SCAY4F0411,outside,9.39379,126.04318,,,51,0,47,1,0,1,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/13,1,1,2013,pre,,Ayoke Marine Protected Area,SCAY4F0913,outside,9.39379,126.04318,,,29,0,65,2,0,3,1,
Philippines,Phi_22,CANTILA,Prototype,1/1/12,1,1,2012,pre,,Ayoke Marine Protected Area,SCAY4R0312,outside,9.39243,126.04475,,,49,1,42,2,0,6,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/11,1,1,2011,pre,,Ayoke Marine Protected Area,SCAY4R0411,outside,9.39243,126.04475,,,52,1,46,0,0,0,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/13,1,1,2013,pre,,Ayoke Marine Protected Area,SCAY4R0913,outside,9.39243,126.04475,,,36,0,58,1,4,1,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/11,1,1,2011,pre,,Ayoke Marine Protected Area,SCAY5R0411,outside,9.39512,126.04926,,,59,0,34,3,0,3,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/13,1,1,2013,pre,,Ayoke Marine Protected Area,SCAY5R0913,outside,9.39512,126.04926,,,52,0,42,3,2,0,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/12,1,1,2012,pre,,Ayoke Marine Protected Area,SCAY6F0312,outside,9.39931,126.05181,,,36,1,46,2,1,11,2,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCAY6F0316,TURF,9.39931,126.05181,,,30,2,53,3,0,13,1,
Philippines,Phi_22,CANTILA,Prototype,1/1/11,1,1,2011,pre,,Ayoke Marine Protected Area,SCAY6F0411,outside,9.39931,126.05181,,,51,1,38,1,0,9,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/13,1,1,2013,pre,,Ayoke Marine Protected Area,SCAY6F0913,outside,9.39931,126.05181,,,27,0,49,4,0,18,2,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCAY6F1114,TURF,9.39931,126.05181,,,23,0,53,6,0,17,1,
Philippines,Phi_22,CANTILA,Prototype,1/1/12,1,1,2012,pre,,Ayoke Marine Protected Area,SCAY6R0312,outside,9.39931,126.05181,,,50,1,41,2,0,6,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCAY6R0316,TURF,9.39931,126.05181,,,17,4,70,7,0,0,2,
Philippines,Phi_22,CANTILA,Prototype,1/1/11,1,1,2011,pre,,Ayoke Marine Protected Area,SCAY6R0411,outside,9.39931,126.05181,,,42,3,43,1,0,11,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/13,1,1,2013,pre,,Ayoke Marine Protected Area,SCAY6R0913,outside,9.39931,126.05181,,,49,0,19,7,2,23,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCAY6R1114,TURF,9.39931,126.05181,,,13,4,78,4,0,0,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCAY7R0316,TURF,9.386444,126.049361,,,15,0,73,9,0,1,3,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCAY7R1114,TURF,9.386444,126.049361,,,22,0,69,3,0,6,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCAY8F0316,TURF,9.38497,126.0454,,,27,1,63,6,0,0,3,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCAY8F1114,TURF,9.38497,126.0454,,,25,1,65,2,0,6,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCAY8R0316,TURF,9.38497,126.0454,,,13,0,76,4,0,4,4,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCAY8R1114,TURF,9.38497,126.0454,,,13,1,84,0,0,1,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU1F0913,outside,9.28895,126.20754,,,12,0,87,1,0,0,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU1R0913,outside,9.28895,126.20754,,,10,0,83,3,1,3,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU2R0913,outside,9.24075,126.2018,,,22,0,78,0,0,0,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Burgos Marine Protected Area,SCBU3F0416,inside,9.24329,126.19512,,,45,0,44,1,0,6,3,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU3F0913,inside,9.24329,126.19512,,,48,0,25,1,5,21,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Burgos Marine Protected Area,SCBU3R0416,inside,9.24329,126.19512,,,23,4,64,1,0,8,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU3R0913,inside,9.24329,126.19512,,,45,0,29,1,0,25,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU4R0913,inside,9.24329,126.19512,,,32,0,17,0,17,34,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Burgos Marine Protected Area,SCBU5F0416,inside,9.24744,126.19598,,,28,1,63,1,0,5,2,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU5F0913,inside,9.24744,126.19598,,,29,0,37,1,0,33,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Burgos Marine Protected Area,SCBU5R0416,inside,9.24744,126.19598,,,21,1,68,0,0,10,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU5R0913,inside,9.24744,126.19598,,,23,0,27,0,1,48,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Burgos Marine Protected Area,SCBU6F0416,TURF,9.24591,126.20066,,,24,0,70,3,0,2,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU6F0913,outside,9.24591,126.20066,,,25,0,73,2,0,0,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Burgos Marine Protected Area,SCBU6R0416,TURF,9.24591,126.20066,,,24,1,67,3,0,5,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Burgos Marine Protected Area,SCBU6R0913,outside,9.24591,126.20066,,,14,0,71,1,3,11,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCGI1F0316,outside,9.40258,126.0147,,,51,1,48,1,0,0,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCGI1F1114,outside,9.40258,126.0147,,,42,0,55,1,0,2,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCGI1R0316,outside,9.40258,126.0147,,,34,2,57,1,0,6,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCGI1R1114,outside,9.40258,126.0147,,,47,0,49,1,0,3,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCGI2R0316,outside,9.38701,126.04217,,,33,1,55,2,0,7,2,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCGI2R1114,outside,9.38701,126.04217,,,32,0,58,0,0,9,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCGI3F0316,outside,9.41096,126.0257,,,23,2,68,1,0,3,3,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCGI3F1114,outside,9.41096,126.0257,,,19,1,76,4,0,0,0,
Philippines,Phi_22,CANTILA,Prototype,1/1/16,1,1,2016,pre,,Ayoke Marine Protected Area,SCGI3R0316,outside,9.41096,126.0257,,,23,2,70,1,0,2,2,
Philippines,Phi_22,CANTILA,Prototype,1/1/14,1,1,2014,pre,,Ayoke Marine Protected Area,SCGI3R1114,outside,9.41096,126.0257,,,22,2,72,0,0,3,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Poblacion Marine Protected Area,SCPB1R0416,inside,9.279986,126.20428,,,44,2,47,2,0,2,2,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Poblacion Marine Protected Area,SCPB1R1114,inside,9.279986,126.20428,,,45,0,52,2,0,1,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Poblacion Marine Protected Area,SCPB2F0416,inside,9.27929,126.20425,,,19,6,69,4,0,2,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Poblacion Marine Protected Area,SCPB2F1114,inside,9.27929,126.20425,,,45,0,54,1,0,0,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Poblacion Marine Protected Area,SCPB2R0416,inside,9.27929,126.20425,,,36,3,39,6,0,17,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Poblacion Marine Protected Area,SCPB2R1114,inside,9.27929,126.20425,,,39,4,47,5,0,4,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB1F0311,inside,9.28585,126.20004,,,35,0,60,1,3,1,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB1F0312,inside,9.28585,126.20004,,,32,2,57,0,0,8,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB1F0416,inside,9.28585,126.20004,,,22,4,71,2,0,1,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB1F0913,inside,9.28585,126.20004,,,20,0,60,1,5,14,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB1F1114,inside,9.28585,126.20004,,,19,1,61,1,0,16,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB1R0311,inside,9.28585,126.20004,,,32,0,62,1,0,5,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB1R0312,inside,9.28585,126.20004,,,36,4,56,0,0,4,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB1R0416,inside,9.28585,126.20004,,,38,1,46,0,0,14,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB1R0913,inside,9.28585,126.20004,,,37,0,29,0,1,33,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB1R1114,inside,9.28585,126.20004,,,22,1,63,0,0,14,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB2F0311,inside,9.28625,126.20053,,,51,0,36,2,0,10,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB2F0312,inside,9.28625,126.20053,,,28,0,44,3,0,22,3,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB2F0416,inside,9.28625,126.20053,,,34,9,50,0,0,7,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB2F0913,inside,9.28625,126.20053,,,7,0,65,2,2,22,3,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB2F1114,inside,9.28625,126.20053,,,7,1,39,1,0,51,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB2R0311,inside,9.28625,126.20053,,,63,1,34,2,0,1,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB2R0312,inside,9.28625,126.20053,,,40,1,51,7,0,2,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB2R0416,inside,9.28625,126.20053,,,10,3,68,1,0,18,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB2R0913,inside,9.28625,126.20053,,,9,0,64,1,1,26,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB2R1114,inside,9.28625,126.20053,,,8,2,63,0,0,26,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB3R0311,inside,9.28723,126.20141,,,39,0,55,1,0,5,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB3R0312,inside,9.28723,126.20141,,,19,0,60,1,1,20,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB3R0416,inside,9.28723,126.20141,,,23,1,60,1,0,14,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB3R0913,inside,9.28723,126.20141,,,32,1,40,2,1,25,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB3R1114,inside,9.28723,126.20141,,,20,0,53,2,0,24,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB4R0311,outside,9.28625,126.20053,,,47,6,30,10,0,7,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB4R0312,outside,9.28625,126.20053,,,37,5,43,15,0,1,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB4R0913,outside,9.28625,126.20053,,,8,0,67,1,0,24,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB4R1114,TURF,9.28625,126.20053,,,10,1,62,7,0,20,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB5F0311,outside,9.28532,126.20411,,,28,0,44,24,0,4,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB5F0312,outside,9.28532,126.20411,,,25,2,46,20,0,4,5,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB5F0416,TURF,9.28532,126.20411,,,20,3,48,27,0,0,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB5F0913,outside,9.28532,126.20411,,,30,0,55,5,9,1,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB5F1114,TURF,9.28532,126.20411,,,18,2,57,21,0,3,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB5R0311,outside,9.28532,126.20411,,,35,6,44,14,0,1,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB5R0312,outside,9.28532,126.20411,,,24,12,41,21,0,2,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB5R0416,TURF,9.28532,126.20411,,,22,4,37,14,0,21,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB5R0913,outside,9.28532,126.20411,,,18,0,72,9,0,1,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB5R1114,TURF,9.28532,126.20411,,,20,2,60,7,0,11,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB6F0311,outside,9.28895,126.20754,,,49,3,25,17,0,7,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB6F0312,outside,9.28895,126.20754,,,34,8,33,13,4,5,3,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB6F0416,TURF,9.28895,126.20754,,,29,6,50,12,0,3,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB6F0913,outside,9.28895,126.20754,,,33,0,45,3,9,10,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB6F1114,TURF,9.28895,126.20754,,,27,3,47,12,0,9,1,
Philippines,Phi_23,CORTES_,Prototype,1/1/11,1,1,2011,pre,,Uba Marine Protected Area,SCUB6R0311,outside,9.28895,126.20754,,,56,4,30,2,0,9,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/12,1,1,2012,pre,,Uba Marine Protected Area,SCUB6R0312,outside,9.28895,126.20754,,,66,3,21,1,1,8,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB6R0416,TURF,9.28895,126.20754,,,43,4,33,5,0,14,2,
Philippines,Phi_23,CORTES_,Prototype,1/1/13,1,1,2013,pre,,Uba Marine Protected Area,SCUB6R0913,outside,9.28895,126.20754,,,44,0,35,3,2,16,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB6R1114,TURF,9.28895,126.20754,,,52,1,27,4,0,16,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB7F0416,TURF,9.29458,126.20955,,,22,1,68,2,0,6,2,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB7F1114,TURF,9.29458,126.20955,,,16,1,64,1,0,18,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/16,1,1,2016,pre,,Uba Marine Protected Area,SCUB7R0416,TURF,9.29458,126.20955,,,23,1,62,4,0,10,0,
Philippines,Phi_23,CORTES_,Prototype,1/1/14,1,1,2014,pre,,Uba Marine Protected Area,SCUB7R1114,TURF,9.29458,126.20955,,,21,3,57,6,0,13,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB1A0416,outside,9.90821,125.88614,,,12,2,78,4,0,2,1,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB1A0515,outside,9.90821,125.88614,,,13,3,64,3,0,17,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB1B0416,outside,9.90821,125.88614,,,8,2,73,3,0,10,4,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB1B0515,outside,9.90821,125.88614,,,11,2,76,2,0,9,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB2A0416,outside,9.90209,125.88267,,,3,13,76,4,0,1,5,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB2A0515,outside,9.90209,125.88267,,,3,16,72,7,1,1,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB2B0416,outside,9.90209,125.88267,,,7,5,80,3,0,1,4,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB2B0515,outside,9.90209,125.88267,,,6,10,76,2,0,6,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB3A0416,inside,9.90139,125.88167,,,6,2,79,4,0,4,6,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB3A0515,inside,9.90139,125.88167,,,7,5,70,5,0,12,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB3B0416,inside,9.90139,125.88167,,,10,6,64,6,0,9,5,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB3B0515,inside,9.90139,125.88167,,,10,6,70,5,0,9,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB4A0416,inside,9.89979,125.8814,,,7,7,65,6,0,11,4,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB4A0515,inside,9.89979,125.8814,,,12,10,50,9,0,19,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB5A0416,inside,9.89598,125.88514,,,28,2,46,13,0,6,4,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB5A0515,inside,9.89598,125.88514,,,27,2,48,5,0,18,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB6A0416,outside,9.89254,125.88883,,,30,1,38,12,0,16,3,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB6A0515,outside,9.89254,125.88883,,,33,2,36,9,0,20,0,
Philippines,Phi_28,DCARMEN,cohort,1/1/16,1,1,2016,pre,,Caub Fish Sanctuary,SDCB6B0416,outside,9.89254,125.88883,,,21,2,51,5,0,15,5,
Philippines,Phi_28,DCARMEN,cohort,1/1/15,1,1,2015,pre,,Caub Fish Sanctuary,SDCB6B0515,outside,9.89254,125.88883,,,23,1,54,5,0,17,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR1A0416,inside,9.69298,126.0726,,,37,0,55,4,0,4,1,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR1A0515,inside,9.69298,126.0726,,,35,0,61,1,0,3,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR1B0416,inside,9.69298,126.0726,,,35,0,51,3,0,8,3,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR1B0515,inside,9.69298,126.0726,,,28,0,62,1,0,9,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR2A0416,inside,9.68804,126.06481,,,48,0,49,0,0,1,2,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR2A0515,inside,9.68804,126.06481,,,47,0,51,0,0,1,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR2B0416,inside,9.68804,126.06481,,,25,0,59,0,0,12,4,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR2B0515,inside,9.68804,126.06481,,,22,0,62,0,0,16,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR3A0416,inside,9.68907,126.07477,,,21,0,62,2,0,11,4,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR3A0515,inside,9.68907,126.07477,,,21,0,67,1,0,10,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR4A0416,outside,9.6966,126.08943,,,16,0,80,2,0,1,2,
Philippines,Phi_27,DAPACOR,cohort,1/1/15,1,1,2015,pre,,Corregidor Fish Sanctuary,SDCR4A0515,outside,9.6966,126.08943,,,11,0,84,1,0,4,0,
Philippines,Phi_27,DAPACOR,cohort,1/1/16,1,1,2016,pre,,Corregidor Fish Sanctuary,SDCR5A0416,outside,9.69864,126.08733,,,19,0,76,2,0,1,2,
